bedrooms,beds,price,log_price,instant_bookable,bathrooms,wifi,hot tub,kitchen,tv,coffee,washer,dryer,backyard,pets allowed,workspace,pool,fire pit,bbq,ac,free parking,dishwasher,gym,self check-in,stove,view,patio,crib,total_amenities,rho,theta,downtown,long_stays_only,max_guests,bedroom_and_bath,baths_per_bedroom,max_guests_sq,bathrooms_sq,beds_sq,bedrooms_sq,bedroom_and_bath_sq,baths_per_bedroom_sq,listing_type_apt_max_guests,listing_type_guest_suite_max_guests,listing_type_house_max_guests,listing_type_private_room_max_guests,listing_type_apt,listing_type_guest_suite,listing_type_house,listing_type_private_room,listing_type_apt_bedrooms,listing_type_guest_suite_bedrooms,listing_type_house_bedrooms,listing_type_private_room_bedrooms,listing_type_apt_bathrooms,listing_type_guest_suite_bathrooms,listing_type_house_bathrooms,listing_type_private_room_bathrooms,listing_type_apt_ac,listing_type_guest_suite_ac,listing_type_house_ac,listing_type_private_room_ac,listing_type_apt_kitchen,listing_type_guest_suite_kitchen,listing_type_house_kitchen,listing_type_private_room_kitchen,listing_type_apt_pets allowed,listing_type_guest_suite_pets allowed,listing_type_house_pets allowed,listing_type_private_room_pets allowed,listing_type_apt_downtown,listing_type_guest_suite_downtown,listing_type_house_downtown,max_guests_sq,max_guests_cu,bathrooms_sq,bathrooms_cu,beds_sq,beds_cu,bedrooms_sq,bedrooms_cu,bedroom_and_bath_sq,bedroom_and_bath_cu,baths_per_bedroom_sq,baths_per_bedroom_cu,listing_type_private_room_downtown
2,2.0,261.0,2.416640507338281,1,1.0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,14,120.06038047464368,2.75134027213148,1,0,4,3.0,0.5,16,1.0,4.0,4,9.0,0.25,0,0,4,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0
3,4.0,329.0,2.5171958979499744,1,2.5,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,19,120.13618320604746,2.7514469902130028,0,0,7,5.5,0.8333333333333334,49,6.25,16.0,9,30.25,0.6944444444444445,0,0,7,0,0,0,1,0,0,0,3,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,49,343,6.25,15.625,16.0,64.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,0
3,3.0,385.0,2.5854607295085006,1,2.0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,12,120.12957788463925,2.7514924959946483,0,0,6,5.0,0.6666666666666666,36,4.0,9.0,9,25.0,0.4444444444444444,0,0,6,0,0,0,1,0,0,0,3,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,36,216,4.0,8.0,9.0,27.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,0
1,2.0,130.0,2.113943352306837,1,1.0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,10,120.12417272498196,2.751502545718559,0,0,3,2.0,1.0,9,1.0,4.0,1,4.0,1.0,3,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,27,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
3,3.0,165.0,2.2174839442139063,0,2.0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,16,120.10129190851944,2.75143843779529,0,0,6,5.0,0.6666666666666666,36,4.0,9.0,9,25.0,0.4444444444444444,0,0,6,0,0,0,1,0,0,0,3,0,0.0,0.0,2.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,36,216,4.0,8.0,9.0,27.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,0
1,2.0,196.0,2.292256071356476,1,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,14,120.0749928800052,2.751359893289496,1,0,4,2.0,1.0,16,1.0,4.0,1,4.0,1.0,4,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
2,3.0,194.0,2.287801729930226,1,1.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,10,120.07851411446471,2.7513310729619445,1,0,4,3.0,0.5,16,1.0,9.0,4,9.0,0.25,4,0,0,0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,1.0,1.0,9.0,27.0,4,8,9.0,27.0,0.25,0.125,0
3,3.0,269.0,2.429752280002408,0,2.0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,13,120.11903616681286,2.7511773674378643,0,1,4,5.0,0.6666666666666666,16,4.0,9.0,9,25.0,0.4444444444444444,0,0,4,0,0,0,1,0,0,0,3,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,64,4.0,8.0,9.0,27.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,0
1,3.0,390.0,2.591064607026499,1,1.0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,9,120.05492015236776,2.751274367123196,1,0,6,2.0,1.0,36,1.0,9.0,1,4.0,1.0,6,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36,216,1.0,1.0,9.0,27.0,1,1,4.0,8.0,1.0,1.0,0
0,3.0,320.0,2.505149978319906,1,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,9,120.06827595875022,2.7513091447410307,1,0,4,1.0,1.0,16,1.0,9.0,0,1.0,1.0,4,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,1.0,1.0,9.0,27.0,0,0,1.0,1.0,1.0,1.0,0
1,2.0,140.0,2.146128035678238,0,1.0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,13,120.07559682662085,2.751326211731605,1,0,4,2.0,1.0,16,1.0,4.0,1,4.0,1.0,4,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,16,64,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
2,2.0,188.0,2.27415784926368,0,1.0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,8,120.07851903295027,2.751331630109763,1,0,3,3.0,0.5,9,1.0,4.0,4,9.0,0.25,3,0,0,0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,9,27,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0
2,2.0,156.0,2.1931245983544616,1,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,15,120.07465118519055,2.7513486099663242,1,0,4,3.0,0.5,16,1.0,4.0,4,9.0,0.25,4,0,0,0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0
1,2.0,380.0,2.57978359661681,1,1.0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,9,120.0556261744834,2.7512583224438036,1,0,4,2.0,1.0,16,1.0,4.0,1,4.0,1.0,4,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
2,2.0,200.0,2.3010299956639813,0,2.0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,11,120.0566169421282,2.751338094970355,1,0,4,4.0,1.0,16,4.0,4.0,4,16.0,1.0,4,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0
2,3.0,247.0,2.392696953259666,1,2.5,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,12,120.05985297616601,2.751220478835699,1,0,5,4.5,1.25,25,6.25,9.0,4,20.25,1.5625,0,0,5,0,0,0,1,0,0,0,2,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,25,125,6.25,15.625,9.0,27.0,4,8,20.25,91.125,1.5625,1.953125,0
1,1.0,179.0,2.2528530309798933,1,1.0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,14,120.0740678566463,2.751352131855622,1,0,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,2,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
3,6.0,285.0,2.45484486000851,0,2.5,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,13,120.08268471337782,2.751418926436177,1,0,8,5.5,0.8333333333333334,64,6.25,36.0,9,30.25,0.6944444444444445,0,0,8,0,0,0,1,0,0,0,3,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,64,512,6.25,15.625,36.0,216.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,0
3,4.0,123.0,2.089905111439398,1,2.5,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,12,120.08401373985215,2.751652624559987,0,1,5,5.5,0.8333333333333334,25,6.25,16.0,9,30.25,0.6944444444444445,5,0,0,0,1,0,0,0,3,0,0,0,2.5,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,125,6.25,15.625,16.0,64.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,0
2,4.0,408.0,2.61066016308988,0,2.5,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,14,120.0590040746953,2.751261522370817,1,0,5,4.5,1.25,25,6.25,16.0,4,20.25,1.5625,0,0,5,0,0,0,1,0,0,0,2,0,0.0,0.0,2.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25,125,6.25,15.625,16.0,64.0,4,8,20.25,91.125,1.5625,1.953125,0
0,1.0,156.0,2.1931245983544616,0,1.0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,11,120.0798699820124,2.7513769596664495,1,1,2,1.0,1.0,4,1.0,1.0,0,1.0,1.0,2,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,8,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0
3,3.0,307.0,2.4871383754771865,0,1.0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,16,120.10098156755632,2.7514226103722574,0,0,6,4.0,0.3333333333333333,36,1.0,9.0,9,16.0,0.1111111111111111,0,0,6,0,0,0,1,0,0,0,3,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,36,216,1.0,1.0,9.0,27.0,9,27,16.0,64.0,0.1111111111111111,0.037037037037037035,0
1,2.0,248.0,2.3944516808262164,0,1.0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,15,120.07465155511703,2.751348611233583,1,0,4,2.0,1.0,16,1.0,4.0,1,4.0,1.0,4,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
1,1.0,217.0,2.3364597338485296,0,1.0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,13,120.12074528142963,2.7514729914527587,0,1,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,0,2,0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
3,3.0,276.0,2.4409090820652177,0,2.0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,16,120.10409214733028,2.7514401934726034,0,0,6,5.0,0.6666666666666666,36,4.0,9.0,9,25.0,0.4444444444444444,0,0,6,0,0,0,1,0,0,0,3,0,0.0,0.0,2.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,36,216,4.0,8.0,9.0,27.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,0
3,7.0,250.0,2.3979400086720375,0,2.5,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,14,120.0714096029567,2.751621908419212,0,1,8,5.5,0.8333333333333334,64,6.25,49.0,9,30.25,0.6944444444444445,0,0,8,0,0,0,1,0,0,0,3,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,64,512,6.25,15.625,49.0,343.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,0
2,2.0,159.0,2.2013971243204513,0,1.0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,15,120.0651974418174,2.7514297217690697,1,0,4,3.0,0.5,16,1.0,4.0,4,9.0,0.25,4,0,0,0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0
1,2.0,232.0,2.3654879848909,0,1.0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,10,120.07578874975586,2.7513621693359225,1,0,2,2.0,1.0,4,1.0,4.0,1,4.0,1.0,2,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,8,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
1,2.0,193.0,2.285557309007774,1,1.0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,12,120.07630137484749,2.7513430336174434,1,0,3,2.0,1.0,9,1.0,4.0,1,4.0,1.0,3,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,27,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
2,2.0,216.0,2.3344537511509307,1,2.0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,12,120.06905689597673,2.751290926987913,1,0,4,4.0,1.0,16,4.0,4.0,4,16.0,1.0,4,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0
2,2.0,204.0,2.3096301674258988,1,1.5,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,13,120.12080220654953,2.7514697727684765,0,0,4,3.5,0.75,16,2.25,4.0,4,12.25,0.5625,0,0,4,0,0,0,1,0,0,0,2,0,0.0,0.0,1.5,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16,64,2.25,3.375,4.0,8.0,4,8,12.25,42.875,0.5625,0.421875,0
3,3.0,179.0,2.2528530309798933,0,2.5,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,15,120.11727976152059,2.7512177129575686,0,0,5,5.5,0.8333333333333334,25,6.25,9.0,9,30.25,0.6944444444444445,5,0,0,0,1,0,0,0,3,0,0,0,2.5,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,125,6.25,15.625,9.0,27.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,0
3,4.0,319.0,2.503790683057181,1,2.5,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,15,120.13559378284067,2.7514587987899155,0,0,7,5.5,0.8333333333333334,49,6.25,16.0,9,30.25,0.6944444444444445,0,0,7,0,0,0,1,0,0,0,3,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,49,343,6.25,15.625,16.0,64.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,0
2,4.0,225.0,2.3521825181113627,0,2.0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,15,120.08751508673747,2.7515427029413586,0,0,7,4.0,1.0,49,4.0,16.0,4,16.0,1.0,7,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,343,4.0,8.0,16.0,64.0,4,8,16.0,64.0,1.0,1.0,0
2,3.0,447.0,2.6503075231319366,1,2.0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,12,120.0526702254681,2.751267377060962,1,0,6,4.0,1.0,36,4.0,9.0,4,16.0,1.0,6,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36,216,4.0,8.0,9.0,27.0,4,8,16.0,64.0,1.0,1.0,0
3,5.0,313.0,2.4955443375464483,0,2.0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,15,120.06098931213462,2.751318311321896,1,0,8,5.0,0.6666666666666666,64,4.0,25.0,9,25.0,0.4444444444444444,0,0,8,0,0,0,1,0,0,0,3,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,64,512,4.0,8.0,25.0,125.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,0
4,5.0,429.0,2.6324572921847245,0,2.0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,15,120.05608263156515,2.751371029606257,1,0,8,6.0,0.5,64,4.0,25.0,16,36.0,0.25,0,0,8,0,0,0,1,0,0,0,4,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,64,512,4.0,8.0,25.0,125.0,16,64,36.0,216.0,0.25,0.125,0
4,4.0,418.0,2.621176281775035,0,3.5,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,15,120.06267578453013,2.75133867972174,1,0,7,7.5,0.875,49,12.25,16.0,16,56.25,0.765625,0,0,7,0,0,0,1,0,0,0,4,0,0.0,0.0,3.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,49,343,12.25,42.875,16.0,64.0,16,64,56.25,421.875,0.765625,0.669921875,0
2,2.0,486.0,2.6866362692622934,0,1.0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,16,120.06065604083463,2.7513222129594683,1,0,4,3.0,0.5,16,1.0,4.0,4,9.0,0.25,0,0,4,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0
2,2.0,220.0,2.342422680822206,1,1.5,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,10,120.1140907934229,2.7511622028528273,0,0,4,3.5,0.75,16,2.25,4.0,4,12.25,0.5625,0,0,4,0,0,0,1,0,0,0,2,0,0.0,0.0,1.5,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16,64,2.25,3.375,4.0,8.0,4,8,12.25,42.875,0.5625,0.421875,0
3,3.0,202.0,2.305351369446624,0,2.0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,16,120.10218083702588,2.7514593096815254,0,0,6,5.0,0.6666666666666666,36,4.0,9.0,9,25.0,0.4444444444444444,0,0,6,0,0,0,1,0,0,0,3,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,36,216,4.0,8.0,9.0,27.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,0
4,4.0,260.0,2.4149733479708178,1,2.5,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,14,120.10737893464207,2.7512939905931293,0,0,8,6.5,0.625,64,6.25,16.0,16,42.25,0.390625,0,0,8,0,0,0,1,0,0,0,4,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,64,512,6.25,15.625,16.0,64.0,16,64,42.25,274.625,0.390625,0.244140625,0
3,3.0,195.0,2.290034611362518,0,2.5,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,15,120.10904452943292,2.751231183403814,0,1,4,5.5,0.8333333333333334,16,6.25,9.0,9,30.25,0.6944444444444445,0,0,4,0,0,0,1,0,0,0,3,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,16,64,6.25,15.625,9.0,27.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,0
3,4.0,295.0,2.469822015978163,0,2.5,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,15,120.10393371898274,2.7513608764291386,0,0,6,5.5,0.8333333333333334,36,6.25,16.0,9,30.25,0.6944444444444445,0,0,6,0,0,0,1,0,0,0,3,0,0.0,0.0,2.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,216,6.25,15.625,16.0,64.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,0
4,8.0,372.0,2.5705429398818973,0,2.0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,14,120.1006847064617,2.7513531830856297,0,0,8,6.0,0.5,64,4.0,64.0,16,36.0,0.25,0,0,8,0,0,0,1,0,0,0,4,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,64,512,4.0,8.0,64.0,512.0,16,64,36.0,216.0,0.25,0.125,0
2,2.0,180.0,2.255272505103306,0,2.0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,8,120.0950906421449,2.7513385119583296,0,0,4,4.0,1.0,16,4.0,4.0,4,16.0,1.0,4,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0
3,5.0,214.0,2.330413773349191,1,3.5,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,14,120.12720026697868,2.751323076980102,0,0,10,6.5,1.1666666666666667,100,12.25,25.0,9,42.25,1.3611111111111114,0,0,10,0,0,0,1,0,0,0,3,0,0.0,0.0,3.5,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,100,1000,12.25,42.875,25.0,125.0,9,27,42.25,274.625,1.3611111111111114,1.5879629629629635,0
2,2.0,236.0,2.3729120029701067,0,1.0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,11,120.06643710139981,2.7513268900685333,1,0,4,3.0,0.5,16,1.0,4.0,4,9.0,0.25,4,0,0,0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0
2,2.0,91.0,1.9590413923210936,1,1.0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,13,120.06510621821188,2.7514011315202422,1,1,4,3.0,0.5,16,1.0,4.0,4,9.0,0.25,0,0,4,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0
2,2.0,182.0,2.2600713879850747,1,2.0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,15,120.0591129692586,2.751448056575311,1,0,6,4.0,1.0,36,4.0,4.0,4,16.0,1.0,6,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,36,216,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0
1,1.0,136.0,2.1335389083702174,0,1.0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,10,120.06940105193038,2.751301472222918,1,1,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,2,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
1,2.0,79.0,1.8976270912904414,1,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,12,120.0683874614051,2.7513090764882624,1,1,4,2.0,1.0,16,1.0,4.0,1,4.0,1.0,4,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
3,2.0,264.0,2.4216039268698313,0,2.0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,120.10574768127502,2.7513834737289966,0,0,4,5.0,0.6666666666666666,16,4.0,4.0,9,25.0,0.4444444444444444,0,0,4,0,0,0,1,0,0,0,3,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16,64,4.0,8.0,4.0,8.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,0
2,3.0,252.0,2.401400540781544,0,1.5,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10,120.06827292066212,2.7513148980506714,1,0,4,3.5,0.75,16,2.25,9.0,4,12.25,0.5625,4,0,0,0,1,0,0,0,2,0,0,0,1.5,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,2.25,3.375,9.0,27.0,4,8,12.25,42.875,0.5625,0.421875,0
1,1.0,176.0,2.24551266781415,1,1.0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,9,120.06819276918996,2.7513097401486335,1,0,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,0,0,2,0,0,0,1,0,0,0,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
